date,transaction_reference,age,account,old_balance,new_balance,amount,type,message
2047-02-28,1000001379,72,oa,44201.65,44420.69,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-02-28,1000001380,72,ma,574705.48,577005.4,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-02-28,1000001381,72,ra,135778.01,135997.05,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-02-28,1000001382,72,ra,135997.05,135067.05,-930.0,outflow,ra-CPF payout at age 72--930.00
2047-02-28,1000001383,72,excess,240341.29,241271.29,930.0,inflow,excess-CPF payout at age 72-930.00
2047-03-31,1000001385,72,oa,44420.69,44639.73,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-03-31,1000001386,72,ma,577005.4,579305.32,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-03-31,1000001387,72,ra,135067.05,135286.09,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-03-31,1000001388,72,ra,135286.09,134356.09,-930.0,outflow,ra-CPF payout at age 72--930.00
2047-03-31,1000001389,72,excess,241271.29,242201.29,930.0,inflow,excess-CPF payout at age 72-930.00
2047-04-30,1000001391,72,oa,44639.73,44858.77,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-04-30,1000001392,72,ma,579305.32,581605.24,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-04-30,1000001393,72,ra,134356.09,134575.13,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-04-30,1000001394,72,ra,134575.13,133645.13,-930.0,outflow,ra-CPF payout at age 72--930.00
2047-04-30,1000001395,72,excess,242201.29,243131.29,930.0,inflow,excess-CPF payout at age 72-930.00
2047-05-31,1000001397,72,oa,44858.77,45077.81,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-05-31,1000001398,72,ma,581605.24,583905.16,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-05-31,1000001399,72,ra,133645.13,133864.17,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-05-31,1000001400,72,ra,133864.17,132934.17,-930.0,outflow,ra-CPF payout at age 72--930.00
2047-05-31,1000001401,72,excess,243131.29,244061.29,930.0,inflow,excess-CPF payout at age 72-930.00
2047-06-30,1000001403,72,oa,45077.81,45296.85,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-06-30,1000001404,72,ma,583905.16,586205.08,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-06-30,1000001405,72,ra,132934.17,133153.21,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-06-30,1000001406,72,ra,133153.21,132223.21,-930.0,outflow,ra-CPF payout at age 72--930.00
2047-06-30,1000001407,72,excess,244061.29,244991.29,930.0,inflow,excess-CPF payout at age 72-930.00
2047-07-31,1000001409,73,oa,45296.85,45515.89,219.04,inflow,oa-Allocation for oa at age 73-219.04
2047-07-31,1000001410,73,ma,586205.08,588505.0,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2047-07-31,1000001411,73,ra,132223.21,132442.25,219.04,inflow,ra-Allocation for ra at age 73-219.04
2047-07-31,1000001412,73,ra,132442.25,131512.25,-930.0,outflow,ra-CPF payout at age 73--930.00
2047-07-31,1000001413,73,excess,244991.29,245921.29,930.0,inflow,excess-CPF payout at age 73-930.00
2047-08-31,1000001415,73,oa,45515.89,45734.93,219.04,inflow,oa-Allocation for oa at age 73-219.04
2047-08-31,1000001416,73,ma,588505.0,590804.92,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2047-08-31,1000001417,73,ra,131512.25,131731.29,219.04,inflow,ra-Allocation for ra at age 73-219.04
2047-08-31,1000001418,73,ra,131731.29,130801.29,-930.0,outflow,ra-CPF payout at age 73--930.00
2047-08-31,1000001419,73,excess,245921.29,246851.29,930.0,inflow,excess-CPF payout at age 73-930.00
2047-09-30,1000001421,73,oa,45734.93,45953.97,219.04,inflow,oa-Allocation for oa at age 73-219.04
2047-09-30,1000001422,73,ma,590804.92,593104.84,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2047-09-30,1000001423,73,ra,130801.29,131020.33,219.04,inflow,ra-Allocation for ra at age 73-219.04
2047-09-30,1000001424,73,ra,131020.33,130090.33,-930.0,outflow,ra-CPF payout at age 73--930.00
2047-09-30,1000001425,73,excess,246851.29,247781.29,930.0,inflow,excess-CPF payout at age 73-930.00
2047-10-31,1000001427,73,oa,45953.97,46173.01,219.04,inflow,oa-Allocation for oa at age 73-219.04
2047-10-31,1000001428,73,ma,593104.84,595404.76,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2047-10-31,1000001429,73,ra,130090.33,130309.37,219.04,inflow,ra-Allocation for ra at age 73-219.04
2047-10-31,1000001430,73,ra,130309.37,129379.37,-930.0,outflow,ra-CPF payout at age 73--930.00
2047-10-31,1000001431,73,excess,247781.29,248711.29,930.0,inflow,excess-CPF payout at age 73-930.00
2047-11-30,1000001433,73,oa,46173.01,46392.05,219.04,inflow,oa-Allocation for oa at age 73-219.04
2047-11-30,1000001434,73,ma,595404.76,597704.68,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2047-11-30,1000001435,73,ra,129379.37,129598.41,219.04,inflow,ra-Allocation for ra at age 73-219.04
2047-11-30,1000001436,73,ra,129598.41,128668.41,-930.0,outflow,ra-CPF payout at age 73--930.00
2047-11-30,1000001437,73,excess,248711.29,249641.29,930.0,inflow,excess-CPF payout at age 73-930.00
2047-12-31,1000001439,73,oa,46392.05,46611.09,219.04,inflow,oa-Allocation for oa at age 73-219.04
2047-12-31,1000001440,73,ma,597704.68,600004.6,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2047-12-31,1000001441,73,ra,128668.41,128887.45,219.04,inflow,ra-Allocation for ra at age 73-219.04
2047-12-31,1000001442,73,oa,46611.09,46766.46,155.37,inflow,oa-Interest for ra at age 73-155.37
2047-12-31,1000001443,73,ma,600004.6,602004.62,2000.02,inflow,ma-Interest for ra at age 73-2000.02
2047-12-31,1000001444,73,ra,128887.45,129317.07,429.62,inflow,ra-Interest for ra at age 73-429.62
2047-12-31,1000001445,73,ra,129317.07,129367.07,50.0,inflow,ra-Extra Interest for ra at age 73-50.00
2047-12-31,1000001446,73,ra,129367.07,128437.07,-930.0,outflow,ra-CPF payout at age 73--930.00
2047-12-31,1000001447,73,excess,249641.29,250571.29,930.0,inflow,excess-CPF payout at age 73-930.00
2048-01-31,1000001449,73,oa,46766.46,46985.5,219.04,inflow,oa-Allocation for oa at age 73-219.04
2048-01-31,1000001450,73,ma,602004.62,604304.54,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2048-01-31,1000001451,73,ra,128437.07,128656.11,219.04,inflow,ra-Allocation for ra at age 73-219.04
2048-01-31,1000001452,73,ra,128656.11,127726.11,-930.0,outflow,ra-CPF payout at age 73--930.00
2048-01-31,1000001453,73,excess,250571.29,251501.29,930.0,inflow,excess-CPF payout at age 73-930.00
2048-02-29,1000001455,73,oa,46985.5,47204.54,219.04,inflow,oa-Allocation for oa at age 73-219.04
2048-02-29,1000001456,73,ma,604304.54,606604.46,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2048-02-29,1000001457,73,ra,127726.11,127945.15,219.04,inflow,ra-Allocation for ra at age 73-219.04
2048-02-29,1000001458,73,ra,127945.15,127015.15,-930.0,outflow,ra-CPF payout at age 73--930.00
2048-02-29,1000001459,73,excess,251501.29,252431.29,930.0,inflow,excess-CPF payout at age 73-930.00
2048-03-31,1000001461,73,oa,47204.54,47423.58,219.04,inflow,oa-Allocation for oa at age 73-219.04
2048-03-31,1000001462,73,ma,606604.46,608904.38,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2048-03-31,1000001463,73,ra,127015.15,127234.19,219.04,inflow,ra-Allocation for ra at age 73-219.04
2048-03-31,1000001464,73,ra,127234.19,126304.19,-930.0,outflow,ra-CPF payout at age 73--930.00
2048-03-31,1000001465,73,excess,252431.29,253361.29,930.0,inflow,excess-CPF payout at age 73-930.00
2048-04-30,1000001467,73,oa,47423.58,47642.62,219.04,inflow,oa-Allocation for oa at age 73-219.04
2048-04-30,1000001468,73,ma,608904.38,611204.3,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2048-04-30,1000001469,73,ra,126304.19,126523.23,219.04,inflow,ra-Allocation for ra at age 73-219.04
2048-04-30,1000001470,73,ra,126523.23,125593.23,-930.0,outflow,ra-CPF payout at age 73--930.00
2048-04-30,1000001471,73,excess,253361.29,254291.29,930.0,inflow,excess-CPF payout at age 73-930.00
2048-05-31,1000001473,73,oa,47642.62,47861.66,219.04,inflow,oa-Allocation for oa at age 73-219.04
2048-05-31,1000001474,73,ma,611204.3,613504.22,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2048-05-31,1000001475,73,ra,125593.23,125812.27,219.04,inflow,ra-Allocation for ra at age 73-219.04
2048-05-31,1000001476,73,ra,125812.27,124882.27,-930.0,outflow,ra-CPF payout at age 73--930.00
2048-05-31,1000001477,73,excess,254291.29,255221.29,930.0,inflow,excess-CPF payout at age 73-930.00
2048-06-30,1000001479,73,oa,47861.66,48080.7,219.04,inflow,oa-Allocation for oa at age 73-219.04
2048-06-30,1000001480,73,ma,613504.22,615804.14,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2048-06-30,1000001481,73,ra,124882.27,125101.31,219.04,inflow,ra-Allocation for ra at age 73-219.04
2048-06-30,1000001482,73,ra,125101.31,124171.31,-930.0,outflow,ra-CPF payout at age 73--930.00
2048-06-30,1000001483,73,excess,255221.29,256151.29,930.0,inflow,excess-CPF payout at age 73-930.00
2048-07-31,1000001485,74,oa,48080.7,48299.74,219.04,inflow,oa-Allocation for oa at age 74-219.04
2048-07-31,1000001486,74,ma,615804.14,618104.06,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2048-07-31,1000001487,74,ra,124171.31,124390.35,219.04,inflow,ra-Allocation for ra at age 74-219.04
2048-07-31,1000001488,74,ra,124390.35,123460.35,-930.0,outflow,ra-CPF payout at age 74--930.00
2048-07-31,1000001489,74,excess,256151.29,257081.29,930.0,inflow,excess-CPF payout at age 74-930.00
2048-08-31,1000001491,74,oa,48299.74,48518.78,219.04,inflow,oa-Allocation for oa at age 74-219.04
2048-08-31,1000001492,74,ma,618104.06,620403.98,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2048-08-31,1000001493,74,ra,123460.35,123679.39,219.04,inflow,ra-Allocation for ra at age 74-219.04
2048-08-31,1000001494,74,ra,123679.39,122749.39,-930.0,outflow,ra-CPF payout at age 74--930.00
2048-08-31,1000001495,74,excess,257081.29,258011.29,930.0,inflow,excess-CPF payout at age 74-930.00
2048-09-30,1000001497,74,oa,48518.78,48737.82,219.04,inflow,oa-Allocation for oa at age 74-219.04
2048-09-30,1000001498,74,ma,620403.98,622703.9,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2048-09-30,1000001499,74,ra,122749.39,122968.43,219.04,inflow,ra-Allocation for ra at age 74-219.04
2048-09-30,1000001500,74,ra,122968.43,122038.43,-930.0,outflow,ra-CPF payout at age 74--930.00
2048-09-30,1000001501,74,excess,258011.29,258941.29,930.0,inflow,excess-CPF payout at age 74-930.00
2048-10-31,1000001503,74,oa,48737.82,48956.86,219.04,inflow,oa-Allocation for oa at age 74-219.04
2048-10-31,1000001504,74,ma,622703.9,625003.82,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2048-10-31,1000001505,74,ra,122038.43,122257.47,219.04,inflow,ra-Allocation for ra at age 74-219.04
2048-10-31,1000001506,74,ra,122257.47,121327.47,-930.0,outflow,ra-CPF payout at age 74--930.00
2048-10-31,1000001507,74,excess,258941.29,259871.29,930.0,inflow,excess-CPF payout at age 74-930.00
2048-11-30,1000001509,74,oa,48956.86,49175.9,219.04,inflow,oa-Allocation for oa at age 74-219.04
2048-11-30,1000001510,74,ma,625003.82,627303.74,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2048-11-30,1000001511,74,ra,121327.47,121546.51,219.04,inflow,ra-Allocation for ra at age 74-219.04
2048-11-30,1000001512,74,ra,121546.51,120616.51,-930.0,outflow,ra-CPF payout at age 74--930.00
2048-11-30,1000001513,74,excess,259871.29,260801.29,930.0,inflow,excess-CPF payout at age 74-930.00
2048-12-31,1000001515,74,oa,49175.9,49394.94,219.04,inflow,oa-Allocation for oa at age 74-219.04
2048-12-31,1000001516,74,ma,627303.74,629603.66,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2048-12-31,1000001517,74,ra,120616.51,120835.55,219.04,inflow,ra-Allocation for ra at age 74-219.04
2048-12-31,1000001518,74,oa,49394.94,49559.59,164.65,inflow,oa-Interest for ra at age 74-164.65
2048-12-31,1000001519,74,ma,629603.66,631702.34,2098.68,inflow,ma-Interest for ra at age 74-2098.68
2048-12-31,1000001520,74,ra,120835.55,121238.34,402.79,inflow,ra-Interest for ra at age 74-402.79
2048-12-31,1000001521,74,ra,121238.34,121288.34,50.0,inflow,ra-Extra Interest for ra at age 74-50.00
2048-12-31,1000001522,74,ra,121288.34,120358.34,-930.0,outflow,ra-CPF payout at age 74--930.00
2048-12-31,1000001523,74,excess,260801.29,261731.29,930.0,inflow,excess-CPF payout at age 74-930.00
2049-01-31,1000001525,74,oa,49559.59,49778.63,219.04,inflow,oa-Allocation for oa at age 74-219.04
2049-01-31,1000001526,74,ma,631702.34,634002.26,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2049-01-31,1000001527,74,ra,120358.34,120577.38,219.04,inflow,ra-Allocation for ra at age 74-219.04
2049-01-31,1000001528,74,ra,120577.38,119647.38,-930.0,outflow,ra-CPF payout at age 74--930.00
2049-01-31,1000001529,74,excess,261731.29,262661.29,930.0,inflow,excess-CPF payout at age 74-930.00
2049-02-28,1000001531,74,oa,49778.63,49997.67,219.04,inflow,oa-Allocation for oa at age 74-219.04
2049-02-28,1000001532,74,ma,634002.26,636302.18,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2049-02-28,1000001533,74,ra,119647.38,119866.42,219.04,inflow,ra-Allocation for ra at age 74-219.04
2049-02-28,1000001534,74,ra,119866.42,118936.42,-930.0,outflow,ra-CPF payout at age 74--930.00
2049-02-28,1000001535,74,excess,262661.29,263591.29,930.0,inflow,excess-CPF payout at age 74-930.00
2049-03-31,1000001537,74,oa,49997.67,50216.71,219.04,inflow,oa-Allocation for oa at age 74-219.04
2049-03-31,1000001538,74,ma,636302.18,638602.1,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2049-03-31,1000001539,74,ra,118936.42,119155.46,219.04,inflow,ra-Allocation for ra at age 74-219.04
2049-03-31,1000001540,74,ra,119155.46,118225.46,-930.0,outflow,ra-CPF payout at age 74--930.00
2049-03-31,1000001541,74,excess,263591.29,264521.29,930.0,inflow,excess-CPF payout at age 74-930.00
2049-04-30,1000001543,74,oa,50216.71,50435.75,219.04,inflow,oa-Allocation for oa at age 74-219.04
2049-04-30,1000001544,74,ma,638602.1,640902.02,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2049-04-30,1000001545,74,ra,118225.46,118444.5,219.04,inflow,ra-Allocation for ra at age 74-219.04
2049-04-30,1000001546,74,ra,118444.5,117514.5,-930.0,outflow,ra-CPF payout at age 74--930.00
2049-04-30,1000001547,74,excess,264521.29,265451.29,930.0,inflow,excess-CPF payout at age 74-930.00
2049-05-31,1000001549,74,oa,50435.75,50654.79,219.04,inflow,oa-Allocation for oa at age 74-219.04
2049-05-31,1000001550,74,ma,640902.02,643201.94,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2049-05-31,1000001551,74,ra,117514.5,117733.54,219.04,inflow,ra-Allocation for ra at age 74-219.04
2049-05-31,1000001552,74,ra,117733.54,116803.54,-930.0,outflow,ra-CPF payout at age 74--930.00
2049-05-31,1000001553,74,excess,265451.29,266381.29,930.0,inflow,excess-CPF payout at age 74-930.00
2049-06-30,1000001555,74,oa,50654.79,50873.83,219.04,inflow,oa-Allocation for oa at age 74-219.04
2049-06-30,1000001556,74,ma,643201.94,645501.86,2299.92,inflow,ma-Allocation for ma at age 74-2299.92
2049-06-30,1000001557,74,ra,116803.54,117022.58,219.04,inflow,ra-Allocation for ra at age 74-219.04
2049-06-30,1000001558,74,ra,117022.58,116092.58,-930.0,outflow,ra-CPF payout at age 74--930.00
2049-06-30,1000001559,74,excess,266381.29,267311.29,930.0,inflow,excess-CPF payout at age 74-930.00
2049-07-31,1000001561,75,oa,50873.83,51092.87,219.04,inflow,oa-Allocation for oa at age 75-219.04
2049-07-31,1000001562,75,ma,645501.86,647801.78,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2049-07-31,1000001563,75,ra,116092.58,116311.62,219.04,inflow,ra-Allocation for ra at age 75-219.04
2049-07-31,1000001564,75,ra,116311.62,115381.62,-930.0,outflow,ra-CPF payout at age 75--930.00
2049-07-31,1000001565,75,excess,267311.29,268241.29,930.0,inflow,excess-CPF payout at age 75-930.00
2049-08-31,1000001567,75,oa,51092.87,51311.91,219.04,inflow,oa-Allocation for oa at age 75-219.04
2049-08-31,1000001568,75,ma,647801.78,650101.7,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2049-08-31,1000001569,75,ra,115381.62,115600.66,219.04,inflow,ra-Allocation for ra at age 75-219.04
2049-08-31,1000001570,75,ra,115600.66,114670.66,-930.0,outflow,ra-CPF payout at age 75--930.00
2049-08-31,1000001571,75,excess,268241.29,269171.29,930.0,inflow,excess-CPF payout at age 75-930.00
2049-09-30,1000001573,75,oa,51311.91,51530.95,219.04,inflow,oa-Allocation for oa at age 75-219.04
2049-09-30,1000001574,75,ma,650101.7,652401.62,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2049-09-30,1000001575,75,ra,114670.66,114889.7,219.04,inflow,ra-Allocation for ra at age 75-219.04
2049-09-30,1000001576,75,ra,114889.7,113959.7,-930.0,outflow,ra-CPF payout at age 75--930.00
2049-09-30,1000001577,75,excess,269171.29,270101.29,930.0,inflow,excess-CPF payout at age 75-930.00
2049-10-31,1000001579,75,oa,51530.95,51749.99,219.04,inflow,oa-Allocation for oa at age 75-219.04
2049-10-31,1000001580,75,ma,652401.62,654701.54,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2049-10-31,1000001581,75,ra,113959.7,114178.74,219.04,inflow,ra-Allocation for ra at age 75-219.04
2049-10-31,1000001582,75,ra,114178.74,113248.74,-930.0,outflow,ra-CPF payout at age 75--930.00
2049-10-31,1000001583,75,excess,270101.29,271031.29,930.0,inflow,excess-CPF payout at age 75-930.00
2049-11-30,1000001585,75,oa,51749.99,51969.03,219.04,inflow,oa-Allocation for oa at age 75-219.04
2049-11-30,1000001586,75,ma,654701.54,657001.46,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2049-11-30,1000001587,75,ra,113248.74,113467.78,219.04,inflow,ra-Allocation for ra at age 75-219.04
2049-11-30,1000001588,75,ra,113467.78,112537.78,-930.0,outflow,ra-CPF payout at age 75--930.00
2049-11-30,1000001589,75,excess,271031.29,271961.29,930.0,inflow,excess-CPF payout at age 75-930.00
2049-12-31,1000001591,75,oa,51969.03,52188.07,219.04,inflow,oa-Allocation for oa at age 75-219.04
2049-12-31,1000001592,75,ma,657001.46,659301.38,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2049-12-31,1000001593,75,ra,112537.78,112756.82,219.04,inflow,ra-Allocation for ra at age 75-219.04
2049-12-31,1000001594,75,oa,52188.07,52362.03,173.96,inflow,oa-Interest for ra at age 75-173.96
2049-12-31,1000001595,75,ma,659301.38,661499.05,2197.67,inflow,ma-Interest for ra at age 75-2197.67
2049-12-31,1000001596,75,ra,112756.82,113132.68,375.86,inflow,ra-Interest for ra at age 75-375.86
2049-12-31,1000001597,75,ra,113132.68,113182.68,50.0,inflow,ra-Extra Interest for ra at age 75-50.00
2049-12-31,1000001598,75,ra,113182.68,112252.68,-930.0,outflow,ra-CPF payout at age 75--930.00
2049-12-31,1000001599,75,excess,271961.29,272891.29,930.0,inflow,excess-CPF payout at age 75-930.00
2050-01-31,1000001601,75,oa,52362.03,52581.07,219.04,inflow,oa-Allocation for oa at age 75-219.04
2050-01-31,1000001602,75,ma,661499.05,663798.97,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2050-01-31,1000001603,75,ra,112252.68,112471.72,219.04,inflow,ra-Allocation for ra at age 75-219.04
2050-01-31,1000001604,75,ra,112471.72,111541.72,-930.0,outflow,ra-CPF payout at age 75--930.00
2050-01-31,1000001605,75,excess,272891.29,273821.29,930.0,inflow,excess-CPF payout at age 75-930.00
2050-02-28,1000001607,75,oa,52581.07,52800.11,219.04,inflow,oa-Allocation for oa at age 75-219.04
2050-02-28,1000001608,75,ma,663798.97,666098.89,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2050-02-28,1000001609,75,ra,111541.72,111760.76,219.04,inflow,ra-Allocation for ra at age 75-219.04
2050-02-28,1000001610,75,ra,111760.76,110830.76,-930.0,outflow,ra-CPF payout at age 75--930.00
2050-02-28,1000001611,75,excess,273821.29,274751.29,930.0,inflow,excess-CPF payout at age 75-930.00
2050-03-31,1000001613,75,oa,52800.11,53019.15,219.04,inflow,oa-Allocation for oa at age 75-219.04
2050-03-31,1000001614,75,ma,666098.89,668398.81,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2050-03-31,1000001615,75,ra,110830.76,111049.8,219.04,inflow,ra-Allocation for ra at age 75-219.04
2050-03-31,1000001616,75,ra,111049.8,110119.8,-930.0,outflow,ra-CPF payout at age 75--930.00
2050-03-31,1000001617,75,excess,274751.29,275681.29,930.0,inflow,excess-CPF payout at age 75-930.00
2050-04-30,1000001619,75,oa,53019.15,53238.19,219.04,inflow,oa-Allocation for oa at age 75-219.04
2050-04-30,1000001620,75,ma,668398.81,670698.73,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2050-04-30,1000001621,75,ra,110119.8,110338.84,219.04,inflow,ra-Allocation for ra at age 75-219.04
2050-04-30,1000001622,75,ra,110338.84,109408.84,-930.0,outflow,ra-CPF payout at age 75--930.00
2050-04-30,1000001623,75,excess,275681.29,276611.29,930.0,inflow,excess-CPF payout at age 75-930.00
2050-05-31,1000001625,75,oa,53238.19,53457.23,219.04,inflow,oa-Allocation for oa at age 75-219.04
2050-05-31,1000001626,75,ma,670698.73,672998.65,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2050-05-31,1000001627,75,ra,109408.84,109627.88,219.04,inflow,ra-Allocation for ra at age 75-219.04
2050-05-31,1000001628,75,ra,109627.88,108697.88,-930.0,outflow,ra-CPF payout at age 75--930.00
2050-05-31,1000001629,75,excess,276611.29,277541.29,930.0,inflow,excess-CPF payout at age 75-930.00
2050-06-30,1000001631,75,oa,53457.23,53676.27,219.04,inflow,oa-Allocation for oa at age 75-219.04
2050-06-30,1000001632,75,ma,672998.65,675298.57,2299.92,inflow,ma-Allocation for ma at age 75-2299.92
2050-06-30,1000001633,75,ra,108697.88,108916.92,219.04,inflow,ra-Allocation for ra at age 75-219.04
2050-06-30,1000001634,75,ra,108916.92,107986.92,-930.0,outflow,ra-CPF payout at age 75--930.00
2050-06-30,1000001635,75,excess,277541.29,278471.29,930.0,inflow,excess-CPF payout at age 75-930.00
2050-07-31,1000001637,76,oa,53676.27,53895.31,219.04,inflow,oa-Allocation for oa at age 76-219.04
2050-07-31,1000001638,76,ma,675298.57,677598.49,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2050-07-31,1000001639,76,ra,107986.92,108205.96,219.04,inflow,ra-Allocation for ra at age 76-219.04
2050-07-31,1000001640,76,ra,108205.96,107275.96,-930.0,outflow,ra-CPF payout at age 76--930.00
2050-07-31,1000001641,76,excess,278471.29,279401.29,930.0,inflow,excess-CPF payout at age 76-930.00
2050-08-31,1000001643,76,oa,53895.31,54114.35,219.04,inflow,oa-Allocation for oa at age 76-219.04
2050-08-31,1000001644,76,ma,677598.49,679898.41,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2050-08-31,1000001645,76,ra,107275.96,107495.0,219.04,inflow,ra-Allocation for ra at age 76-219.04
2050-08-31,1000001646,76,ra,107495.0,106565.0,-930.0,outflow,ra-CPF payout at age 76--930.00
2050-08-31,1000001647,76,excess,279401.29,280331.29,930.0,inflow,excess-CPF payout at age 76-930.00
2050-09-30,1000001649,76,oa,54114.35,54333.39,219.04,inflow,oa-Allocation for oa at age 76-219.04
2050-09-30,1000001650,76,ma,679898.41,682198.33,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2050-09-30,1000001651,76,ra,106565.0,106784.04,219.04,inflow,ra-Allocation for ra at age 76-219.04
2050-09-30,1000001652,76,ra,106784.04,105854.04,-930.0,outflow,ra-CPF payout at age 76--930.00
2050-09-30,1000001653,76,excess,280331.29,281261.29,930.0,inflow,excess-CPF payout at age 76-930.00
2050-10-31,1000001655,76,oa,54333.39,54552.43,219.04,inflow,oa-Allocation for oa at age 76-219.04
2050-10-31,1000001656,76,ma,682198.33,684498.25,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2050-10-31,1000001657,76,ra,105854.04,106073.08,219.04,inflow,ra-Allocation for ra at age 76-219.04
2050-10-31,1000001658,76,ra,106073.08,105143.08,-930.0,outflow,ra-CPF payout at age 76--930.00
2050-10-31,1000001659,76,excess,281261.29,282191.29,930.0,inflow,excess-CPF payout at age 76-930.00
2050-11-30,1000001661,76,oa,54552.43,54771.47,219.04,inflow,oa-Allocation for oa at age 76-219.04
2050-11-30,1000001662,76,ma,684498.25,686798.17,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2050-11-30,1000001663,76,ra,105143.08,105362.12,219.04,inflow,ra-Allocation for ra at age 76-219.04
2050-11-30,1000001664,76,ra,105362.12,104432.12,-930.0,outflow,ra-CPF payout at age 76--930.00
2050-11-30,1000001665,76,excess,282191.29,283121.29,930.0,inflow,excess-CPF payout at age 76-930.00
2050-12-31,1000001667,76,oa,54771.47,54990.51,219.04,inflow,oa-Allocation for oa at age 76-219.04
2050-12-31,1000001668,76,ma,686798.17,689098.09,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2050-12-31,1000001669,76,ra,104432.12,104651.16,219.04,inflow,ra-Allocation for ra at age 76-219.04
2050-12-31,1000001670,76,oa,54990.51,55173.81,183.3,inflow,oa-Interest for ra at age 76-183.30
2050-12-31,1000001671,76,ma,689098.09,691395.08,2296.99,inflow,ma-Interest for ra at age 76-2296.99
2050-12-31,1000001672,76,ra,104651.16,105000.0,348.84,inflow,ra-Interest for ra at age 76-348.84
2050-12-31,1000001673,76,ra,105000.0,105050.0,50.0,inflow,ra-Extra Interest for ra at age 76-50.00
2050-12-31,1000001674,76,ra,105050.0,104120.0,-930.0,outflow,ra-CPF payout at age 76--930.00
2050-12-31,1000001675,76,excess,283121.29,284051.29,930.0,inflow,excess-CPF payout at age 76-930.00
2051-01-31,1000001677,76,oa,55173.81,55392.85,219.04,inflow,oa-Allocation for oa at age 76-219.04
2051-01-31,1000001678,76,ma,691395.08,693695.0,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2051-01-31,1000001679,76,ra,104120.0,104339.04,219.04,inflow,ra-Allocation for ra at age 76-219.04
2051-01-31,1000001680,76,ra,104339.04,103409.04,-930.0,outflow,ra-CPF payout at age 76--930.00
2051-01-31,1000001681,76,excess,284051.29,284981.29,930.0,inflow,excess-CPF payout at age 76-930.00
2051-02-28,1000001683,76,oa,55392.85,55611.89,219.04,inflow,oa-Allocation for oa at age 76-219.04
2051-02-28,1000001684,76,ma,693695.0,695994.92,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2051-02-28,1000001685,76,ra,103409.04,103628.08,219.04,inflow,ra-Allocation for ra at age 76-219.04
